customer,age,occupation,regiontype,marriagestatus,children,income,numhandsets,handsetage,smartphone,currenthandsetprice,creditrating,homeowner,creditcard,avgbill,avgmins,avgrecurringcharge,avgoverbundlemins,avgroamcalls,callminuteschangepct,billamountchangepct,avgreceivedmins,avgoutcalls,avgincalls,peakoffpeakratio,peakoffpeakratiochangepct,avgdroppedcalls,lifetime,lastmonthcustomercarecalls,numretentioncalls,numretentionoffersaccepted,newfrequentnumbers,churn_dum1,churn_dum2,churn
1028185,70, crafts, , no, false,4,1,751, false,0, D, false,true,30.25,61,30,0,0,-.38,-.0049999999,0,0,0,2.1976049,7.1138959,1,25,0,0,0,0,0,1,1
1028218,40, clerical, town, no, true,9,2,607, true,59.990002, B, false,true,30.74,270.25,30,0,0,.35499999,.044599999,108.5,11.33,0,1.0089992,-13.384737,8.6700001,21,0,0,0,0,0,1,1
1028236,42, , suburban, yes, false,7,1,751, true,0, B, false,true,30.5,205,30,0,0,.12,-.0099999998,33.27,21,.67000002,1,-1.5083382,6.6700001,25,0,0,0,0,0,1,1
1028257,0, , , unknown, false,0,2,286, true,149.99001, B, true,false,210.14999,1066.25,99.989998,395.25,1.0700001,-21.325001,-2.1382,374.59,46.330002,6.6700001,2.921525,3.5800996,7.6700001,19,0,0,0,0,0,1,1
1028262,52, professional, , yes, true,7,1,581, false,0, B, false,true,27.91,56.75,29.99,18.5,0,1.385,.3594,6.3699999,11.67,1.67,.61421055,-6.9776025,2,19,0,0,0,1,0,1,1
1028280,0, , , unknown, false,0,3,322, true,129.99001, E, true,false,86.480003,535.25,84.989998,0,.25,-8.6049995,-.024800001,289.53,38,5.3299999,4.2985702,-24.948696,10,25,0,0,0,0,0,1,1
1028294,26, professional, town, yes, false,6,3,549, true,59.990002, B, false,true,70.599998,557.5,50,31,7.5900002,-6.4699998,-.37239999,180.42,23.33,2.3299999,2.9596593,-9.1469393,9.6700001,23,2.3299999,0,0,2,0,1,1
1028328,28, , suburban, yes, false,9,1,643, false,0, B, false,true,4.8400002,0,5,0,0,0,.0031999999,0,0,0,0,2.6991854,.33000001,21,0,1,1,0,0,1,1
1028346,36, , , no, false,4,4,111, false,29.99, A, false,true,44.049999,14.75,44.990002,0,0,-.29499999,-.1812,0,0,0,0,.75998908,0,19,0,0,0,0,0,1,1
1028358,50, professional, suburban, yes, true,7,1,689, false,0, B, false,true,30,241.25,30,0,0,-1.545,0,12.4,4,6,1.5446259,22.042191,.33000001,23,0,0,0,0,0,1,1
1028384,28, , , no, false,6,2,522, true,149.99001, B, false,true,36.93,113.5,32.490002,0,.16,-2.27,-.023800001,.31999999,.67000002,0,.55500001,-2.119904,1.67,19,0,0,0,0,0,1,1
1028404,50, , , no, false,5,2,318, true,129.99001, D, false,true,39.439999,666.75,59.990002,0,0,-2.9749999,.211,131.81,36.669998,.67000002,2.4855504,5.0131588,13.33,19,5.6700001,0,0,0,0,1,1
1028413,30, , suburban, no, true,3,2,347, true,149.99001, B, false,true,67.559998,335.5,29.99,92,0,7.25,1.6946,0,0,0,0,3.9667928,0,21,0,0,0,0,0,1,1
1028431,44, retired, town, unknown, false,5,2,177, true,129.99001, B, false,true,104.06,1410.5,19.99,94.75,63.150002,-5.4699998,-.9454,345.23999,47.330002,19,2.314954,14.086898,33.669998,23,0,0,0,0,0,1,1
1028451,26, , , unknown, false,0,2,193, true,79.989998, E, true,false,124.7,1153.5,30.110001,275.75,0,-9.29,-2.4984,132.58,38,5.3299999,1.3138298,-25.849001,15,21,2,0,0,0,0,1,1
1028466,52, self-employed, , yes, false,6,3,105, true,149.99001, C, false,true,24.639999,37.25,16.99,11,3.46,.19499999,.0060000001,3.26,2,1.33,2.5,-4.7596736,1,19,0,0,0,0,0,1,1
1028485,46, professional, , no, false,2,4,118, true,9.9899998, C, false,true,33.009998,249.5,33.709999,0,0,-.79000002,-.040399998,3.51,6.3299999,.33000001,.68041098,3.6703682,8.6700001,19,5,1,0,0,0,1,1
1028501,44, , town, no, false,6,1,687, true,0, B, false,true,55.380001,317.25,30,0,24.879999,-2.7449999,-.1198,47.029999,25.67,0,1.6323239,2.7164335,3.3299999,23,0,0,0,1,0,1,1
1028523,52, , suburban, no, false,0,1,579, true,0, B, true,false,29.32,275.25,30,16.25,.56,-1.125,-.1048,61.59,34,11,1.0301826,-3.2196345,3,19,0,0,0,0,0,1,1
1028533,42, , suburban, no, false,4,1,687, false,0, D, false,true,30.74,107.75,30,0,0,1.485,.0049999999,9.9799995,8,3,2.3419023,-11.196408,.67000002,23,1.67,0,0,0,0,1,1
1028564,60, retired, suburban, yes, false,9,2,487, false,79.989998, A, false,true,29,154.25,30,0,0,.67500001,-.0099999998,.17,.33000001,0,7.6659999,-6.1575756,.33000001,25,0,0,0,0,0,1,1
1028591,32, crafts, , no, true,3,2,656, true,129.99001, C, false,false,68.870003,506.25,45,94.5,0,-2.0450001,-.4576,124.96,14.33,1,2.2161505,-10.396276,2.6700001,25,0,0,0,0,0,1,1
1028625,26, professional, , yes, true,5,1,641, false,0, C, false,true,30.25,124,30,0,0,-1,-.0049999999,30.76,22.33,3.6700001,4.1626329,1.8843317,1.67,21,0,0,0,0,0,1,1
1028653,0, , town, unknown, false,0,1,687, false,0, B, true,false,36.040001,306.25,30,17.25,0,1.735,.1732,68.769997,47.330002,7,1.5442857,-18.207062,7.3299999,23,1.67,0,0,0,0,1,1
1028694,42, professional, suburban, yes, true,5,2,519, true,79.989998, B, false,true,36.130001,361,32.490002,0,0,-1.78,-.043400001,27.25,10,.67000002,3.5896153,-11.8433,4.6700001,21,2.3299999,0,0,0,0,1,1
1028726,56, , suburban, unknown, true,9,1,578, false,0, B, false,true,34.139999,219,30,6.75,0,-4.3800001,-.082800001,74.519997,18.67,3,2.8660812,10.608795,21.67,19,0,0,0,0,0,1,1
1028753,30, , rural, unknown, false,7,3,103, true,99.989998, D, false,true,27.5,201,30,0,0,-.92000002,.050000001,57.990002,13.33,26.67,3.639941,-20.27553,2,25,0,0,0,0,0,1,1
1028772,42, , , no, false,3,2,121, true,149.99001, B, true,true,35.740002,58.75,32.490002,0,0,.185,0,53.529999,.67000002,2.6700001,.47848761,.10948797,1.33,23,0,0,0,0,0,1,1
1028796,0, , , unknown, false,0,2,396, true,149.99001, C, true,false,115.6,1066,95.389999,43.5,0,3.1400001,-.35280001,317.66,104.67,64.330002,1.5253023,-.10373393,38,21,0,0,0,0,0,1,1
1028816,46, professional, suburban, no, true,2,3,194, true,149.99001, B, false,true,42.93,602.75,44.990002,21.5,.16,-.13500001,-.15099999,262.70999,58.330002,38,.7771492,3.2944407,4,25,1,0,0,0,0,1,1
1028851,36, , suburban, yes, false,7,1,685, true,0, B, false,true,10,50.25,10,0,0,-.72500002,0,10.7,13,4,8.8092642,-4.3720427,1,23,0,0,0,0,0,1,1
1028860,0, , , unknown, false,0,2,566, true,79.989998, B, true,false,39.880001,157.75,30,0,9.8800001,3.165,.1428,2.0599999,4.6700001,0,5.4450002,6.9687257,8,25,0,0,0,0,0,1,1
1028891,0, , suburban, unknown, false,0,2,442, true,149.99001, E, true,false,54.950001,437,30.15,56,1.1,-7.3800001,-1.099,173.63,28.33,11.33,2.2585981,-10.362368,3,23,.67000002,0,0,0,0,1,1
1028920,48, , suburban, yes, true,9,2,572, true,29.99, C, false,true,30.25,120.5,30,0,0,-.69,-.0049999999,11.89,2.3299999,4.3299999,.49226862,-.52270621,1.67,23,0,0,0,0,0,1,1
1028956,58, professional, town, no, true,9,2,492, true,29.99, B, false,true,37.52,345.5,29.99,20.75,0,.0099999998,-.1506,103.26,14.33,5.6700001,.89350516,5.0015593,9.3299999,19,3,0,0,0,0,1,1
1028969,68, , suburban, unknown, false,6,1,577, true,0, B, false,true,30.51,50,30,0,.23999999,.40000001,-.0099999998,7.9400001,3,0,3.2042043,-.8560586,1,19,0,0,0,0,0,1,1
1028982,0, , suburban, no, false,6,5,143, true,129.99001, E, false,false,60.220001,361.5,59.490002,1.75,10.04,-3.51,-.0252,123.28,3.3299999,.67000002,2.4797215,13.01197,6.3299999,23,7,0,0,0,0,1,1
1028999,62, , suburban, no, false,5,2,212, true,59.990002, B, false,true,30.99,109,30,0,0,-.30000001,-.0198,9.4399996,3.6700001,0,4.8843188,-.38701633,3,21,0,0,0,0,0,1,1
1029008,46, , town, no, false,6,1,685, true,0, E, true,true,53.389999,598,61.98,1.25,0,.12,-.028200001,108.03,25,.33000001,3.4068995,11.011106,8,23,1.33,0,0,0,0,1,1
1029029,22, , suburban, unknown, true,5,1,746, true,0, D, false,true,62.990002,697.5,44.990002,80,0,-6.9299998,-.37799999,41.23,12.33,6.3299999,1.2087138,4.5257354,2,25,.33000001,0,0,0,0,1,1
1029048,36, clerical, suburban, yes, true,6,5,399, true,59.990002, B, false,true,10.9,76.5,10,3,0,-.67000002,.054000001,4.8899999,4.3299999,2,12.875537,.44729453,3.6700001,25,.67000002,1,1,0,0,1,1
1029061,32, , suburban, yes, false,5,1,576, true,0, B, false,true,30.52,117.25,30,0,0,.094999999,-.0104,16.809999,3,1.33,1.2418693,2.2383654,3.6700001,19,1.33,0,0,0,0,1,1
1029077,60, , , unknown, true,7,3,638, true,29.99, A, false,true,30.719999,38,29.99,0,.47999999,1.0599999,.0436,10.07,3.6700001,2.6700001,1.3636364,23.716143,.33000001,21,0,0,0,0,0,1,1
1029100,26, , , yes, true,7,1,576, true,0, B, false,true,51.389999,342.5,30,59.25,0,-2.9100001,-.4278,47.419998,15,4,1.8931154,2.9534495,10.33,19,3,0,0,0,0,1,1
1029122,40, professional, town, yes, true,6,1,576, true,0, C, false,true,30.27,211.75,30,0,0,-1.615,-.0054000001,21.75,10.67,.33000001,3.0220001,27.65724,6.3299999,19,0,0,0,0,0,1,1
1029141,44, , suburban, unknown, false,9,2,636, true,59.990002, A, false,true,93.43,526.25,30,170,3.7,-2.2049999,-.70359999,129.36,61.330002,14.33,.81904763,-12.170048,21.67,21,0,0,0,3,0,1,1
1029155,48, professional, suburban, yes, true,9,2,340, true,59.990002, B, false,true,52.220001,560.75,59.990002,0,.74000001,1.765,-.044599999,99.550003,28,8.6700001,.80124998,-5.8598185,11.33,23,.67000002,0,0,0,0,1,1
1029171,66, , town, yes, false,2,1,745, true,0, B, false,true,22.6,173.25,22.5,.25,0,-2.4649999,-.45199999,0,0,0,0,-.72693312,0,25,0,1,0,0,0,1,1
1029197,42, , rural, unknown, false,4,3,157, true,99.989998, E, true,false,76.239998,797.75,79.989998,12.5,1.16,2.925,.19660001,65.389999,24.33,0,2.9616895,-13.311664,17.33,19,.33000001,0,0,0,0,1,1
1029217,50, self-employed, , no, false,5,4,360, true,99.989998, E, false,true,71.589996,492.25,42.25,55.5,0,5.4349999,1.0448,88.040001,51.669998,0,1.0830716,-2.2119579,6.3299999,19,0,0,0,0,0,1,1
1029240,0, , rural, unknown, false,6,2,377, true,29.99, B, true,false,30,78.5,30,0,0,.17,0,4.04,1.33,0,2.1608644,2.6010671,.67000002,21,1,0,0,0,0,1,1
1029254,50, , , unknown, false,7,4,114, true,79.989998, B, true,false,280.64001,1778.75,49.990002,856.5,0,-24.355,-4.4489999,602.06,36,.33000001,1.5976429,-5.0760589,10.67,19,0,0,0,0,0,1,1
1029266,38, , rural, yes, false,6,2,584, true,29.99, B, false,true,69.389999,562.75,60.200001,22.75,.23999999,2.7249999,-.1494,117.14,45.669998,11,3.0672882,-2.8207107,3.6700001,25,0,0,0,0,0,1,1
1029274,0, , suburban, unknown, false,0,1,684, true,0, D, true,false,66.330002,274,29.99,91,0,-1,-.33520001,44.02,51.669998,8.6700001,1.2293283,-2.3756003,4.6700001,23,0,0,0,0,0,1,1
1029295,20, , suburban, no, false,5,4,191, true,129.99001, E, false,true,251.66,1129.75,34.669998,288,.49000001,-14.915,2.0297999,281.34,121,30,1.3237252,4.7693696,17.33,19,6.6700001,0,0,0,0,1,1
1029318,46, , , no, false,9,3,543, true,9.9899998, B, false,true,34.200001,189.5,30,7.5,1.28,-.82999998,-.083999999,69.370003,9,0,1.508608,-3.0936363,10.33,19,0,0,0,0,0,1,1
1029334,26, , , unknown, true,4,1,744, true,0, C, false,true,46.279999,274.25,30,46.5,0,5.375,.97659999,35.5,21.67,5.6700001,3.9615166,6.4706912,0,25,0,0,0,0,0,1,1
1029351,48, , suburban, unknown, false,6,3,5, true,9.9899998, B, false,true,33.509998,352.25,29.99,0,0,.27500001,-.0054000001,81.190002,3,0,.65457523,3.0054405,11,19,0,0,0,0,0,1,1
1029380,50, , suburban, yes, true,9,1,575, true,0, B, false,true,31.74,74.25,30,0,.23999999,-1.485,-.0348,1.28,1,0,7.5836911,-3.6478257,4.3299999,19,0,0,0,0,0,1,1
1029394,42, , , no, false,4,2,172, true,29.99, C, false,true,31.030001,249.5,30,0,1.03,-.27000001,-.0206,0,0,0,0,3.7059798,0,25,0,0,0,0,0,1,1
1029413,46, , town, no, false,6,1,575, true,0, B, true,true,30.700001,130.75,30,0,0,-1.635,-.014,16.66,14.33,5.3299999,4.6187115,2.9293933,2.6700001,19,.33000001,0,0,0,0,1,1
1029428,50, , , yes, true,7,1,683, true,0, C, false,true,36.98,286.75,30,28.5,0,1.405,.1226,45.48,40.669998,4.6700001,.40347368,3.8060503,1.67,23,0,0,0,0,0,1,1
1029437,28, , , no, false,3,5,143, true,29.99, C, true,true,43.259998,534.75,30,34.25,0,-.61500001,-.2502,119.25,35.669998,15.33,.91571426,-.62390417,7.3299999,23,.33000001,0,0,1,0,1,1
1029446,34, , suburban, unknown, false,6,2,439, true,149.99001, A, false,true,60.360001,1057.5,59.990002,9.75,0,-.090000004,.0112,270.82999,77,31.67,.69702822,-23.005405,7.6700001,23,1,0,0,0,0,1,1
1029470,50, , , no, false,2,1,637, true,0, B, false,true,30,18,30,0,0,-.16,0,0,1,0,.93400002,-1.7054212,.33000001,21,.67000002,0,0,0,0,1,1
1029483,32, , , unknown, false,7,3,71, true,29.99, G, false,true,36.290001,269.25,30,9,1.66,-.205,-.1258,39.369999,30.33,0,1,16.575287,18,21,.33000001,0,0,0,0,1,1
1029531,54, crafts, town, yes, false,3,1,637, true,0, B, false,true,30,95,30,0,0,-.56,0,19.26,3,2,3.8800704,-.3044298,.33000001,21,.67000002,0,0,0,0,1,1
1029542,50, professional, , yes, true,9,6,160, true,129.99001, C, false,true,66.5,1339.75,54.990002,31,1.46,-1.075,-.055799998,221.45,81.330002,17,1.7664971,-2.9474418,38,19,1.33,0,0,3,0,1,1
1029556,60, , , unknown, true,4,1,636, true,0, B, false,true,33.689999,141.25,30,.25,.1,.67500001,.011,14.21,1.67,0,1.1820662,-11.501012,5.3299999,21,0,0,0,0,0,1,1
1029584,28, , , unknown, false,6,1,636, true,0, A, false,true,101.19,1199,10,257,.23999999,-2.8399999,1.7796,246.46001,103.67,38.669998,2.1008041,-7.1849885,26,21,0,0,0,1,0,1,1
1029605,46, professional, town, yes, true,5,4,245, true,129.99001, B, false,true,124.54,1362.75,99.989998,94.25,0,.82499999,.023800001,314.79999,57,74.330002,1.948718,18.635838,27,25,4.6700001,0,0,0,0,1,1
1029626,56, , town, yes, false,8,1,636, true,0, B, false,true,30,20,30,0,0,.18000001,0,.75999999,.67000002,0,1.7766666,16.16493,.67000002,21,0,0,0,0,0,1,1
1029650,0, , , unknown, false,0,1,682, true,0, B, true,false,116.89,679.5,39.830002,235.5,.47,-10.93,-1.738,93.410004,81.669998,5.3299999,.35008347,-4.4668226,5,23,0,0,0,2,0,1,1
1029670,56, professional, town, yes, false,9,1,682, true,0, A, false,true,21,116.5,30,0,0,1.11,0,9.4799995,2,3,1.4713151,-9.2002506,2.6700001,23,0,0,0,3,0,1,1
1029684,34, , , yes, true,3,2,323, true,149.99001, B, false,true,44.43,398.25,30,17,5.23,.175,-.0548,127.85,8,1.67,1.6882519,27.076679,9.6700001,21,12.33,0,0,0,0,1,1
1029702,32, clerical, , no, false,7,1,743, true,0, C, false,true,45.23,325,54.98,0,0,2.8599999,.0148,79.019997,32.669998,26.67,1.0334001,3.7134304,5.6700001,25,.33000001,0,0,0,0,1,1
1029723,0, , , unknown, false,0,3,46, true,129.99001, D, true,true,82.370003,291,44.990002,39,.31999999,5.7199998,.047600001,31.059999,9.3299999,.67000002,1.4420587,3.7717137,14,19,.33000001,0,0,0,0,1,1
1029745,62, , town, yes, false,9,1,682, true,0, B, false,true,30.1,78,30,.25,0,-1.1,-.0020000001,5.9099998,5.6700001,0,1.8534863,-9.1216688,2,23,.33000001,0,0,0,0,1,1
1029775,0, , , unknown, false,0,1,682, true,0, B, true,false,35.200001,168.25,44.990002,0,0,1.175,-.0041999999,5.3400002,4.3299999,2.6700001,.36030695,3.007025,3,23,0,0,0,0,0,1,1
1029797,88, , , yes, false,3,2,635, true,29.99, B, false,true,26.34,38,16.99,24.25,0,1.14,.333,0,0,0,.91750002,6.6308599,0,21,0,0,0,0,0,1,1
1029812,52, professional, suburban, yes, true,9,1,742, true,0, B, false,true,30.139999,266,29.99,5.5,0,-.18000001,-.033,45.470001,2.3299999,.33000001,2.2665,-12.757466,3.6700001,25,0,0,0,0,0,1,1
1029824,60, student, town, yes, false,7,1,742, true,0, C, false,false,104.57,566.5,30,203.75,3.26,-1.21,-.3364,213.38,2,0,3.6259487,13.240155,7,25,0,0,0,0,0,1,1
1029836,32, , , no, false,4,3,163, true,149.99001, B, false,true,33.73,760.75,32.490002,0,0,2.7249999,.0502,163.3,110.33,15.67,.90077627,12.292963,10,21,2.6700001,0,0,0,0,1,1
1029850,54, , town, yes, false,8,4,24, true,199.99001, C, false,true,59.450001,975.75,36.970001,69.75,.52999997,-5.0949998,-.33379999,97.25,30,0,.75798017,10.465644,11,21,.33000001,0,0,0,0,1,1
1029862,32, , , unknown, false,3,5,269, true,199.99001, B, false,false,48.580002,235.5,30,49.75,.38999999,7.9899998,1.0456001,16.299999,13.67,0,1.487439,10.497887,9.6700001,19,0,0,0,0,0,1,1
1029881,0, , , unknown, false,0,1,681, false,0, C, true,false,37.790001,224.75,30,22.25,0,.26499999,-.1558,54.98,5.6700001,3,1.7286755,-16.595839,4.3299999,23,0,0,0,0,0,1,1
1029895,52, professional, suburban, no, false,3,1,573, true,0, C, false,true,40.119999,333,30,22.75,1.77,-2.8199999,-.1946,99.099998,54.330002,25.67,1.5601389,-11.295342,5,19,0,0,0,0,0,1,1
1029917,44, , suburban, yes, false,5,1,742, true,0, B, false,true,89.910004,521.25,29,162,0,.79500002,.016000001,78.709999,40,4,2.7017543,-1.2208617,6,25,0,0,0,1,0,1,1
1029942,22, , , no, false,6,2,328, true,29.99, C, true,true,60.259998,1067.5,59.990002,12.25,0,-2.3299999,-.14560001,383.94,25.33,5,.66863096,2.2594547,14,19,1.33,0,0,0,0,1,1
1029958,66, professional, , yes, false,9,1,681, true,0, B, false,true,78.139999,426,30,157.5,0,-8.5200005,-.96280003,75.650002,43,3,1.2270256,-7.3194475,48,23,0,1,0,0,0,1,1
1029982,34, professional, town, yes, true,6,1,742, true,0, B, false,true,43.040001,357.75,30,33,0,-.19499999,-.050799999,73.82,11.33,3.3299999,1.8975626,1.590277,7.6700001,25,0,0,0,0,0,1,1
1029997,0, , town, unknown, false,0,1,573, false,0, B, true,false,31.41,294.5,30,2.75,.17,.20999999,-.028200001,38.529999,14,.67000002,1.1426771,25.544075,11.33,19,4,0,0,0,0,1,1
1030014,36, , , yes, false,3,1,573, true,0, B, false,true,32.779999,18.25,32.490002,0,0,-.0049999999,-.0057999999,3.03,2,0,2.5566666,-3.3680253,0,19,0,0,0,0,0,1,1
1030030,0, , suburban, unknown, false,0,2,204, true,29.99, E, true,false,29.370001,345.75,22.5,0,0,-5.2150002,.2626,12.8,49,1.67,.92000002,-5.2952619,19.67,25,0,1,0,0,0,1,1
1030036,36, , , unknown, false,3,1,680, false,0, B, false,true,19.99,32.25,19.99,0,0,-.54500002,0,.41999999,1.33,0,4.7210302,-.66281599,8.3299999,23,0,0,0,0,0,1,1
1030054,38, professional, suburban, yes, true,9,2,448, true,59.990002, A, false,true,28.49,0,39.990002,0,0,0,0,0,0,0,0,-2.1816275,0,25,0,0,0,0,0,1,1
1030070,68, , , unknown, false,0,2,518, true,79.989998, B, true,false,31.190001,185,23.1,27,0,-3.7,.2956,76.870003,8.3299999,4,4.0704813,3.3855972,0,25,5.6700001,0,0,0,0,1,1
1030084,50, , , no, false,5,1,680, true,0, B, true,true,30.1,2,30,0,.1,.039999999,-.0020000001,0,0,0,1,-3.9326997,0,23,0,0,0,0,0,1,1
1030095,50, retired, suburban, yes, true,4,1,680, true,0, B, false,true,51.290001,158.75,30,51.5,0,-2.395,-.36059999,63.330002,18.33,21.33,2.1448874,-6.1251678,.67000002,23,2,0,0,0,0,1,1
1030121,70, crafts, suburban, yes, false,3,2,80, true,59.990002, C, false,true,30.459999,526.75,39.990002,0,.1,1.665,.0206,65.07,13.67,0,.93189508,-16.388706,7.6700001,25,7.6700001,0,0,0,0,1,1
1030131,50, , , yes, true,6,1,680, true,0, B, false,true,40.880001,323.5,30,12.75,6.4200001,-2.05,-.2176,59.09,12,2.3299999,.84772348,-2.4911346,7.3299999,23,0,0,0,0,0,1,1
1030143,60, professional, town, unknown, true,9,1,634, true,0, B, false,true,32.970001,53.25,32.490002,0,.47999999,.69499999,-.0096000005,.85000002,1,.67000002,1.4556617,-1.7019509,1.67,21,0,0,0,0,0,1,1
1030183,32, , , yes, false,6,3,290, true,59.990002, C, false,true,143.56,639.25,49.98,321.5,0,8.9949999,2.8776,253.19,14.33,11.33,7.0983801,-13.514522,10.33,21,.67000002,0,0,0,0,1,1
1030205,0, , , unknown, false,0,1,634, true,0, E, true,false,37.27,877.25,40.849998,31.75,0,17.415001,.34200001,230.8,33,11,.61538464,15.024981,10.67,21,2.6700001,0,0,0,0,1,1
1030223,36, professional, suburban, no, true,6,1,680, true,0, B, false,true,33.169998,281.75,30,8.5,.2,1.485,.17460001,24.85,8.6700001,1,1.6628628,3.5459914,19.67,23,0,0,0,0,0,1,1
1030239,36, , , no, false,3,6,469, true,199.99001, A, false,true,43.240002,2394.25,39.990002,5,0,-4.0450001,.035,205.07001,54,19.67,.92789835,4.8753381,6,25,5.3299999,0,0,0,0,1,1
1030263,0, , s, unknown, false,0,2,97, true,9.9899998, C, true,false,59.189999,833.5,35.189999,85,0,-4.1700001,-.204,182,44.669998,7.6700001,.58399999,-2.1844211,16.33,23,3,0,0,0,0,1,1
1030274,32, , , yes, true,7,1,634, true,0, E, false,true,25.59,0,28.01,0,0,0,0,0,0,0,0,13.092202,.33000001,21,0,1,0,0,0,1,1
1030305,28, , suburban, yes, false,7,1,680, true,0, B, false,true,56.689999,162.5,59.990002,11.5,0,.94999999,.098999999,30.49,16.33,7,1.4357692,.15028304,7.3299999,23,0,0,0,0,0,1,1
1030342,0, , town, unknown, false,0,2,552, true,29.99, E, true,false,12.99,0,10,0,0,0,0,0,0,0,0,-18.750572,0,25,0,1,1,0,0,1,1
1030382,48, , town, unknown, false,8,1,633, true,0, B, false,true,66.620003,375.5,32.490002,109.75,0,-4.27,-.68260002,80.510002,50.330002,26,.51676232,.15573773,4.6700001,21,1,0,0,0,0,1,1
1030395,40, , , yes, true,7,1,633, true,0, B, false,true,53.16,338.5,30,16.25,16.49,-.11,-.3382,17.15,.67000002,0,3.1148736,-6.4186831,11.33,21,0,0,0,0,0,1,1
1030419,44, clerical, , unknown, false,6,3,135, true,99.989998, B, false,true,33.25,122.75,30,0,0,-2.4549999,0,61.07,4,0,1.8068421,18.221189,4,21,0,0,0,3,0,1,1
1030439,38, professional, suburban, yes, true,9,1,633, true,0, B, false,true,50,170.75,50,0,0,-1.495,0,53.740002,10.67,6.3299999,5.5,2.001653,1.33,21,.67000002,0,0,0,0,1,1
1030461,0, , , unknown, false,0,1,571, true,0, E, true,false,72.980003,413.25,32.580002,116,0,7.1750002,1.7282,112.55,27.67,7,.88106251,-1.84463,68.669998,19,1,0,0,0,0,1,1
1030489,30, professional, town, yes, true,6,3,468, true,149.99001, B, false,true,30,111,30,0,0,.25999999,0,0,0,0,3.8674033,8.9250937,3.6700001,25,0,0,0,0,0,1,1
1030503,68, , , no, false,3,1,633, true,0, B, false,true,33.25,5.25,30,0,0,.115,0,.55000001,1,0,.71673822,-4.9132233,0,21,0,0,0,0,0,1,1
1030525,52, professional, suburban, yes, true,7,3,36, true,199.99001, A, false,true,30.17,347,30,2.5,0,-.30000001,-.0034,75.43,47,24.33,.92620558,3.4385569,8.3299999,19,5.3299999,0,0,0,0,1,1
1030554,26, , suburban, yes, false,6,2,628, true,59.990002, B, false,true,106.87,855.75,69.989998,138.75,1.28,-4.7550001,-1.1375999,379.95999,33.330002,19.67,2.5790112,20.786665,19.67,21,0,0,0,0,0,1,1
1030574,46, crafts, s, yes, false,8,3,487, true,9.9899998, A, true,true,19.83,2.75,19.83,0,0,-.055,-.19660001,0,0,0,0,-11.590849,0,21,0,1,1,0,0,1,1
1030607,72, , , unknown, false,1,3,667, true,79.989998, D, false,true,32.169998,146.5,29.99,0,0,3.05,.13060001,.039999999,1.67,0,.5,6.9331036,1.33,23,0,0,0,0,0,1,1
1030614,40, professional, town, yes, true,6,1,679, false,0, B, false,true,30,158.25,30,0,0,-.22499999,0,55.799999,3.6700001,2.6700001,2.8851757,-5.0817099,1.33,23,0,0,0,0,0,1,1
1030632,36, , , no, false,6,2,116, true,29.99, C, false,true,122.07,1337.75,49.990002,249,0,-5.6750002,.5262,17.27,23.67,.67000002,.96591103,-12.122695,16.67,23,.33000001,0,0,0,0,1,1
1030643,42, crafts, , yes, true,6,2,528, true,149.99001, C, false,true,30.15,281.75,29.99,0,.16,-1.895,.0096000005,100.58,40.330002,4.3299999,.62052667,-.7233839,2.6700001,21,0,0,0,0,0,1,1
